# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
3.833333333333333481e+00,2.450000000000000000e+02,5.900000000000000000e+01,2.329087901950595665e+02,6.517422776950610341e+01,2.345010809668938236e+02,6.436114404511565112e+01
3.866666666666666696e+00,2.460000000000000000e+02,5.400000000000000000e+01,2.384707389108177438e+02,6.632977748431888187e+01,2.394622414860203889e+02,6.470611136588100010e+01
3.899999999999999911e+00,2.470000000000000000e+02,4.900000000000000000e+01,2.435920937466862597e+02,6.663853805515495310e+01,2.440408572734312997e+02,6.431584137400035672e+01
3.933333333333333126e+00,2.480000000000000000e+02,4.300000000000000000e+01,2.482943997765334530e+02,6.615783610357983946e+01,2.482556333737816203e+02,6.310842481725718756e+01
3.966666666666666785e+00,2.490000000000000000e+02,3.800000000000000000e+01,2.525989783280994629e+02,6.480203908468050145e+01,2.521250799774217057e+02,6.127285914551205082e+01
4.000000000000000000e+00,2.490000000000000000e+02,3.300000000000000000e+01,2.565268909177435148e+02,6.277606921438196963e+01,2.555358091696058125e+02,5.885539080251704291e+01
4.033333333333333215e+00,2.500000000000000000e+02,2.700000000000000000e+01,2.599577783794648553e+02,6.013131842945681171e+01,2.586466528451667841e+02,5.576896812174130957e+01
4.066666666666666430e+00,2.510000000000000000e+02,2.200000000000000000e+01,2.630633408474845965e+02,5.677616044516254590e+01,2.614750224558386549e+02,5.219736126140247023e+01
4.099999999999999645e+00,2.520000000000000000e+02,1.700000000000000000e+01,2.658632709342163594e+02,5.290943640573774331e+01,2.640380135761070619e+02,4.818155051674746403e+01
4.133333333333332860e+00,2.530000000000000000e+02,1.100000000000000000e+01,2.683768651726906569e+02,4.857642411062848709e+01,2.663523781020927004e+02,4.362918786208680899e+01
4.166666666666666963e+00,2.530000000000000000e+02,6.000000000000000000e+00,2.706229935654467340e+02,4.367936060748454707e+01,2.683028431721772336e+02,3.871869470206165431e+01
4.200000000000000178e+00,2.540000000000000000e+02,0.000000000000000000e+00,2.724789655363762790e+02,3.841090348496889106e+01,2.700461797161253799e+02,3.335404566696447404e+01
4.233333333333333393e+00,2.540000000000000000e+02,0.000000000000000000e+00,2.741139553085710077e+02,3.266905235180438893e+01,2.714659793919678350e+02,2.836821432573183799e+01
